mol_id,smiles,homo,split
gdb_131870,OCCOc1c[nH]nn1,-0.2321,val
gdb_53720,NC(=O)C#CC#CC=O,-0.2717,val
gdb_98659,CCC(=O)C1CC(C)O1,-0.2325,val
gdb_129184,N=C1NCc2cnoc21,-0.2405,val
gdb_74721,C#CC12CC(C=C1C)C2,-0.2191,val
gdb_30341,CC1COc2cccn21,-0.18,val
gdb_24431,c1nc2c(o1)CCCN2,-0.1936,val
gdb_40536,C1=C(C2CN2)CC2NC12,-0.2177,val
gdb_115423,COC1CC(C#N)CO1,-0.2772,val
gdb_19843,C1OC2CC2C2NC12,-0.2337,val
gdb_39193,C1=NC2COC3CN1C23,-0.2298,val
gdb_88103,CC1=CCCC12OC2C,-0.2283,val
gdb_13782,CC(O)C1NC1C=O,-0.2463,val
gdb_58417,CC(C)C1(C)C(O)C1O,-0.2275,val
gdb_42405,O=C(NC1CC1)C1CC1,-0.2395,val
gdb_46200,O=C1OCC12C1CC2C1,-0.2665,val
gdb_61477,C#CC(O)CC(C)C#N,-0.2766,val
gdb_6730,CCC#CCC(C)=O,-0.239,val
gdb_27003,N#CCc1occc1N,-0.2031,val
gdb_102528,CC(C=O)C(CO)CO,-0.2478,val
gdb_14145,OC1CC12C=CCO2,-0.2165,val
gdb_8469,CC12CC1(N)C(=O)O2,-0.2418,val
gdb_23237,CC1C(=NO)C2CCN12,-0.2166,val
gdb_22984,CC(=NO)C1COC1=N,-0.2493,val
gdb_129544,C#CC(N)c1cnno1,-0.2653,val
gdb_62645,CC1(O)C2C3CC2(O)C31,-0.2405,val
gdb_86309,CC1OC(C)C12CCO2,-0.2434,val
gdb_125565,Cc1nnc2ocnn12,-0.2546,val
gdb_69641,CC12OC1C1(C=O)CC12,-0.2405,val
gdb_106457,O=CC1N2CC1(CO)C2,-0.238,val
gdb_5553,Nc1cc[nH]c1CO,-0.1722,val
gdb_56627,C#CC(C)C1(C)CC1C,-0.256,val
gdb_97061,CN=C1NCC(C)C1=O,-0.2304,val
gdb_100830,CCC(C)C(C)CC=O,-0.2462,val
gdb_62856,CC1(O)C2CC(=O)C1C2,-0.2278,val
gdb_41285,C1OC23CC4CC12CC43,-0.2375,val
gdb_85017,CC1NC(=N)N(C)C1=O,-0.2389,val
gdb_70325,OC12CC3CC3OC1C2,-0.22,val
gdb_126991,CCOc1nn[nH]c1N,-0.2051,val
gdb_96242,OC1C=CCCCC1O,-0.2505,val
gdb_58185,CC(C)C(O)C(C)(C)C,-0.2562,val
gdb_87874,CC1NC12CC1OCC12,-0.2409,val
gdb_33130,CCNc1cocc1C,-0.1873,val
gdb_66247,CC1(C2CN2)OCCO1,-0.2397,val
gdb_28400,Nc1ncc(N)c(=O)o1,-0.1957,val
gdb_87700,CN1CC2(CN2C)C1=O,-0.2311,val
gdb_42146,C#CC(=O)C#CC1CC1,-0.2626,val
gdb_55850,CC(=O)CC1CC1(C)O,-0.2358,val
gdb_69732,CC12OC1C1C3OC1C32,-0.2368,val
gdb_93014,OC1CC=CC2(CC2)C1,-0.2247,val
gdb_64790,CC1(CC#CC=O)CN1,-0.2556,val
gdb_75057,CC1=CNC(=O)C1(C)C,-0.2067,val
gdb_81542,CC1C2CC1C21COC1,-0.241,val
gdb_17484,CC12CCN3C(C1)C32,-0.2322,val
gdb_67926,C#CC1C2C(=O)CC12O,-0.2468,val
gdb_57495,CC(C)(C)N=COC=O,-0.2627,val
gdb_54714,CC(=O)N1C2C3OC2C31,-0.2378,val
gdb_65119,CC1(C2=NCCN2)CO1,-0.2112,val
gdb_132077,N=c1ocnc(O)c1F,-0.2241,val
gdb_29073,N=c1ccccnc1O,-0.2175,val
gdb_8781,CN=C(C)N(C)C=O,-0.242,val
gdb_89803,CC1OC2(CC2)C2CC12,-0.2268,val
gdb_58399,CC(O)C(C#N)NC=O,-0.2719,val
gdb_15816,COCC(=O)C1CC1,-0.2436,val
gdb_22417,CC(=NO)C12CC(C1)C2,-0.238,val
gdb_1737,CC1(CC#N)CN1,-0.2608,val
gdb_75974,CN1C(=O)COCC1=O,-0.2636,val
gdb_86437,CC1C=CC=CC(O)C1,-0.216,val
gdb_97625,CCC#CC(C#N)NC,-0.2477,val
gdb_62049,CC(C#N)OCC1CO1,-0.2788,val
gdb_58878,CC(O)C12OC1CC2O,-0.2547,val
gdb_119032,N#CCC1(CCO)CN1,-0.2497,val
gdb_88786,CC1CC1C1NCC1=O,-0.2392,val
gdb_104136,COC1(C)CNC(=O)O1,-0.2594,val
gdb_122315,OCCCC12CC1CO2,-0.2295,val
gdb_30649,CCC(C)c1cnc[nH]1,-0.2135,val
gdb_24737,C#CC(=O)c1ccco1,-0.2465,val
gdb_77004,C#CCC1C(O)C1(C)O,-0.2437,val
gdb_68934,CC12CC(=O)C1(C=O)N2,-0.2446,val
gdb_15142,O=CCOCC1CO1,-0.2592,val
gdb_87881,OC1CC12CC1CCC12,-0.2287,val
gdb_29375,C#CCc1cc(C)co1,-0.2157,val
gdb_35509,C#CC1CC2COC1O2,-0.2505,val
gdb_1144,CN1CC(C)(O)C1,-0.2066,val
gdb_81027,CC12CCCC(O1)C2O,-0.2438,val
gdb_83171,CC1C2COC(=O)OC12,-0.2712,val
gdb_23526,ON=C1C2C=CC1C2O,-0.2427,val
gdb_75444,CC1=CCCC(C=O)C1,-0.2373,val
gdb_81508,C#CC1(O)C2OC1C2C,-0.2461,val
gdb_54393,NC(=O)C12CC(O1)C2=O,-0.257,val
gdb_34477,N#CC1=C(C#N)CNC1,-0.2688,val
gdb_7694,CC1(C)CC2CC1C2,-0.2879,val
gdb_123833,C1=Cc2[nH]ncc2CC1,-0.2038,val
gdb_69968,CC12COC1C1CC12O,-0.2424,val
gdb_24491,C1=Cc2ncncc2C1,-0.2448,val
gdb_118630,CCCN(C=O)CC=O,-0.2475,val
gdb_70180,O=C1C=CC2(O)CC2N1,-0.2373,val
gdb_65372,N#CC1(O)CC1C1CO1,-0.2816,val
gdb_106217,CCC12C=CC3CC1C32,-0.2164,val
gdb_11585,CC(=N)OCC1CC1,-0.2569,val
gdb_133503,NC(=O)C(O)C(F)(F)F,-0.2871,val
gdb_127160,CN(C=N)c1cnno1,-0.2343,val
gdb_110243,O=C1CC2(O)C(CO)C12,-0.2418,val
gdb_7486,O=CCC1(O)COC1,-0.2499,val
gdb_123865,C1CCc2n[nH]nc2C1,-0.2453,val
gdb_13474,NC(=O)C1CNC1=O,-0.2499,val
gdb_114197,O=C1C(CO)OC12CC2,-0.2517,val
gdb_101704,CC(CO)CC1CC1C,-0.2612,val
gdb_89758,OC1CC2(CN2)C12CO2,-0.2417,val
gdb_5692,c1nc2c(o1)CCN2,-0.1926,val
gdb_95130,O=CC12OC1CCC2O,-0.2555,val
gdb_104383,O=C1NCCC1(O)CO,-0.2399,val
gdb_129558,N#CC(N)c1cnno1,-0.2926,val
gdb_48335,N#CCC1(C=O)COC1,-0.2716,val
gdb_37338,C1C2C3OC3C1C1OC21,-0.2613,val
gdb_98923,C#CC(=N)NC(=O)CC,-0.2452,val
gdb_94829,OC1C=CC2(CC2)OC1,-0.228,val
gdb_20572,CC(O)c1cc[nH]n1,-0.2419,val
gdb_124964,C#CCc1nn[nH]c1C,-0.2448,val
gdb_128690,C#Cc1c[nH]nc1OC,-0.2128,val
gdb_100988,CC(CO)C1(C)CCO1,-0.243,val
gdb_133809,CCCOCC(F)(F)F,-0.2736,val
gdb_30307,CC1CCc2ncoc21,-0.2237,val
gdb_18527,COCC1CC2CN12,-0.231,val
gdb_81281,CN1C2C=CC(=O)C1C2,-0.2156,val
gdb_88989,OC1CC1CC1CC1O,-0.2479,val
gdb_51597,N#CCC1CC1OC=O,-0.2915,val
gdb_61376,CC(C#N)OC(=N)C=O,-0.2875,val
gdb_122423,CCOCC1CC(C)O1,-0.2432,val
gdb_75963,CN1C(=N)CNCC1=O,-0.2322,val
gdb_86523,N#CC(=O)C1CC(O)C1,-0.2772,val
gdb_18987,C1CC2C1C1COC21,-0.2399,val
gdb_83267,CN1C2CCC(O)C21C,-0.2123,val
gdb_10843,O=C1CCC(O)CN1,-0.2386,val
gdb_68441,CC12CC(CC1C=O)O2,-0.2466,val
gdb_9749,COC1(C)CC=CC1,-0.2374,val
gdb_10087,O=CNC(CO)CO,-0.2562,val
gdb_79513,CN1C(=O)C2C3NC2C31,-0.2291,val
gdb_87568,CC1N2CC2C12CC2O,-0.2217,val
gdb_127387,CN1CC1c1cn[nH]n1,-0.2266,val
gdb_8202,OC12C=CCC1(O)C2,-0.2295,val
gdb_106886,CC1C(=O)C2CC12CO,-0.2386,val
gdb_20399,c1[nH]nc2c1CCC2,-0.2274,val
gdb_8838,CCC(=O)C(O)C=O,-0.2567,val
gdb_4520,Nc1cc(N)c(O)[nH]1,-0.1582,val
gdb_102124,O=CC(CO)C1CCC1,-0.2406,val
gdb_1880,O=C1CCC(O)C1,-0.2381,val
gdb_133441,N=c1onc(F)nc1F,-0.2764,val
gdb_39608,C1#CCC=CCC=CC1,-0.2316,val
gdb_108225,CCC12CCC1(C)C2C,-0.2312,val
gdb_14414,CC12C3OC1C2C3=O,-0.228,val
gdb_6701,C#CCCCC(C)C,-0.2576,val
gdb_87796,CC1C2CC3(CC3O)N12,-0.2226,val
gdb_78730,N#CC12OC3C(O)C1C32,-0.2556,val
gdb_85886,CN1CC(C)(O)C1C#N,-0.2467,val
gdb_103861,CCC1(O)CC1N1CC1,-0.2316,val
gdb_68020,CC12CC(C)(C1)C1NC12,-0.2222,val
gdb_87359,N=COC1(C=O)CC1O,-0.2579,val
gdb_34054,N#CC12CNCCC1O2,-0.2418,val
gdb_52111,O=CCCC12CCN1C2,-0.2377,val
gdb_76800,CC1N(C)C(C)C12CO2,-0.2012,val
gdb_124886,CC1(c2ccon2)CN1,-0.2516,val
gdb_34522,N#CC1=CC2CC(C1)C2,-0.254,val
gdb_48918,O=CC12NC3C1COC32,-0.2463,val
gdb_23065,CC(=NO)C12CCC1O2,-0.2325,val
gdb_122127,CCC(CC)CCCO,-0.2614,val
gdb_12371,CC1=CCCCC1O,-0.2377,val
gdb_16431,CC1C2C3OC2C13C,-0.2274,val
gdb_76536,CC1N(C)C12COC2=O,-0.2425,val
gdb_132838,N#Cc1cncnc1F,-0.2959,val
gdb_44607,O=C1CN2C3CCC1C32,-0.2308,val
gdb_55129,NC(=O)C1NC2CC21O,-0.2154,val
gdb_4507,Cc1nc(O)c(C)o1,-0.2017,val
gdb_29596,N#CCc1cocc1N,-0.209,val
gdb_8970,C#CCOC(=O)C#C,-0.28,val
gdb_82261,CC1C(C#N)=CC2CN21,-0.2423,val
gdb_7302,N#CCC(N)C(N)=O,-0.2547,val
gdb_37952,C1=C2CC3C(OCC1)C23,-0.2194,val
gdb_120953,COCC1CC2CC1O2,-0.2432,val
gdb_86868,CC1OC(C=O)CC1=O,-0.2505,val
gdb_71306,OC12CCCC3C1N3C2,-0.2195,val
gdb_106408,COC12CC(C1)C2(C)C,-0.2456,val
gdb_71934,OC12C=CC3CN(C1)C32,-0.2077,val
gdb_67396,N=C1OC2CC3C1C23O,-0.2423,val
gdb_76450,O=CCC1(O)C(O)C1O,-0.2457,val
gdb_79444,O=C1C2OC3C1C(O)C23,-0.2331,val
gdb_113337,COC1(C#N)CC1CO,-0.2736,val
gdb_78502,CC1C2CC3(O)C1C23C,-0.2295,val
gdb_35897,C#CC1COCC2CC12,-0.2461,val
gdb_76240,CC1C(C#N)C(=O)N1C,-0.2642,val
gdb_41820,C1COC2CC(C1)CO2,-0.2483,val
gdb_16493,CC1C2OC3C2C13O,-0.2192,val
gdb_128703,COc1cc(C#N)on1,-0.2752,val
gdb_19537,C#CC12C3CC1C2C3,-0.2231,val
gdb_29733,C#Cc1ncc(N)n1C,-0.193,val
gdb_70764,C#CC12CC3(C)C1CN32,-0.2315,val
gdb_121832,CCC(C)(C)OCCO,-0.2569,val
gdb_34619,C#CC1=CCC=CCC1,-0.2228,val
gdb_12996,O=C1NCC2CC12O,-0.2459,val
gdb_42102,C1CCC2(C1)COCO2,-0.2453,val
gdb_94772,CC1CCC2(C=O)NC12,-0.2529,val
gdb_48900,O=CC12CC3C1C(=O)C32,-0.2572,val
gdb_18205,N#CC1NCC2CC21,-0.249,val
gdb_110582,CCC1C2C3OC2C13O,-0.2268,val
gdb_108098,OCC12CC3OC1C32O,-0.2303,val
gdb_34430,C#CC12COC3C1OC32,-0.2429,val
gdb_61960,C#CCCC(C)OC=O,-0.2659,val
gdb_113084,COC1CC(OC)C1O,-0.2418,val
gdb_92063,CC1OC2CC2OC1=N,-0.2483,val
gdb_93335,CC1CCC(=O)N1C=N,-0.2339,val
gdb_61539,CC(C=O)OC1(C)CC1,-0.2454,val
gdb_77528,CC1C2(O)CCC1(O)C2,-0.2417,val
gdb_8197,CC12CC1(C)OC=N2,-0.2399,val
gdb_62315,C#CC1(C)C2C3CN3C21,-0.2251,val
gdb_110047,O=C1NCC(O)C1CO,-0.2472,val
gdb_32518,O=Cc1cocc1CO,-0.2395,val
gdb_8703,CCC(O)(C=O)CC,-0.2493,val
gdb_32678,OCC1Cc2nccn21,-0.2206,val
gdb_61853,CC(OC=O)C1COC1,-0.2578,val
gdb_39013,C1=C2COC2C2CN2C1,-0.2298,val
gdb_75893,CC1C(=N)OCC1(C)O,-0.2523,val
gdb_73999,CC1=C2CN3C2C2C1C23,-0.1908,val
gdb_132200,N=c1cc(N)oc(F)n1,-0.2223,val
gdb_49265,O=CC1=CNCC(=O)N1,-0.2043,val
gdb_76047,C#CC1C(C)C12COC2,-0.242,val
gdb_133769,CCC1(C(F)(F)F)CN1,-0.2632,val
gdb_59173,CC(O)C1C2CC(C)N21,-0.2271,val
gdb_101981,COC(C=O)(C=O)C=O,-0.2564,val
gdb_65501,O=CC1(O)CC2(CN2)C1,-0.2511,val
gdb_127879,CN=c1ncnncn1,-0.2423,val
gdb_118310,CCN=C(C=O)OCC,-0.2396,val
gdb_67553,N=C1NC2C3OC3C12O,-0.2423,val
gdb_3657,Cc1oncc1N,-0.2104,val
gdb_132138,N=c1cnc(F)c(F)[nH]1,-0.2122,val
gdb_40116,C1=CC2(CN2)C2(C1)CC2,-0.2243,val
gdb_99051,C#CC(C)CC(=O)CC,-0.245,val
gdb_73738,CC1=C(C#N)C(=O)NC1,-0.2641,val
gdb_34381,C#CC12C=CCC1OC2,-0.25,val
gdb_106866,N#CC12CC1(CO)CN2,-0.2374,val
gdb_40083,C1=C2C(CC1)OC21CC1,-0.2217,val
gdb_133406,O=c1oncc(F)c1F,-0.281,val
gdb_76093,C#CC1C(C2CC2)N1C,-0.2191,val
gdb_107086,C#CC1CC2(CO)NC12,-0.2533,val
gdb_117831,CCC(C)(CO)CCO,-0.2565,val
gdb_118239,CCCC(C)OC1CC1,-0.2347,val
gdb_127438,Cc1nn(C)c(=O)n1C,-0.2083,val
gdb_76451,C#CC1(C=O)C(C)C1C,-0.248,val
gdb_20819,CCc1cnnn1C,-0.2447,val
gdb_113156,CC(=O)C1(O)CC1CO,-0.2403,val
gdb_108469,CC1OC2CNC12CO,-0.2249,val
gdb_105876,CCC12C(C)CC1C2C,-0.238,val
gdb_11540,CCC(=O)NC1CC1,-0.2314,val
gdb_116840,C#CC(=O)C#CCCO,-0.2674,val
gdb_102638,CCC(CC(C)C)OC,-0.2427,val
gdb_121223,O=CC1CCN1CCO,-0.2235,val
gdb_57504,CC(C)(C)NC(=N)C#N,-0.248,val
gdb_7788,CC1CCNC(=O)O1,-0.2489,val
gdb_23105,C#CC1COCC1=NO,-0.2496,val
gdb_25509,O=CNc1ccccn1,-0.2354,val
gdb_88481,C#CC1(C2CC2C)CN1,-0.2409,val
gdb_66055,N#CC1OCC1(O)C#N,-0.3061,val
gdb_64534,CC1(C=O)C2C3CC3N21,-0.2311,val
gdb_128061,CNC(=N)c1ccon1,-0.2235,val
gdb_13304,C#CCC1C=CCC1,-0.2379,val
gdb_20214,C1=CC2C3C4C1C4C23,-0.2144,val
gdb_78011,CC1OC2(C=O)C(C)C12,-0.2426,val
gdb_82176,CC1C2NC2(C)C2CN12,-0.2336,val
gdb_84263,CC1N=C2OCC2C1=O,-0.2475,val
gdb_76499,CC1C(C)C12CN1CC12,-0.2209,val
gdb_127084,CN(C)c1[nH]ncc1O,-0.207,val
gdb_11060,CC12CCC(CC1)C2,-0.2809,val
gdb_94405,CC1COC12CNC2=O,-0.2327,val
gdb_59530,CC(O)C1CC2(CC2)C1,-0.2526,val
gdb_65971,CC1(C=O)OCC12CO2,-0.2481,val
gdb_75387,CC1=CCC=C(C)CC1,-0.2242,val
gdb_103661,C#CC1CC(C)(CO)C1,-0.2508,val
gdb_112209,O=C1NC(CO)C12CC2,-0.245,val
gdb_105163,COC1(C=O)CC1C#N,-0.2643,val
gdb_89660,CC1CC2(C#N)CC12O,-0.2478,val
gdb_101778,CCC(C)CNC(C)=O,-0.2402,val
gdb_62215,CC(C=O)COCC#N,-0.2628,val
gdb_120927,CC12OC1CC2CCO,-0.2448,val
gdb_53912,N#CC(C(N)=O)C1CC1,-0.2619,val
gdb_34145,C#CC12OC3C1COC32,-0.2402,val
gdb_46794,O=C1CNC2CC(C1)C2,-0.211,val
gdb_85549,O=C1CC(O)C2CN2C1,-0.2297,val
gdb_28653,N#Cc1ncc(N)cn1,-0.2463,val
gdb_76825,CC1C2=CCCC2C1O,-0.2299,val
gdb_27529,Cc1cc(C2CO2)co1,-0.2137,val
gdb_47739,O=C1NCCCC12CN2,-0.2456,val
gdb_22872,O=C1NCC(=NO)C1O,-0.2546,val
gdb_73078,CC12COC1C=CC2=O,-0.2449,val
gdb_1051,COc1cnco1,-0.2212,val
gdb_97030,CN=C1NC=CC2OC12,-0.2108,val
gdb_16789,O=C1CC(=O)C2NC12,-0.2508,val
gdb_26784,Cc1[nH]c(C#N)cc1O,-0.2076,val
gdb_103385,CC1(CO)C(=O)C2OC21,-0.2516,val
gdb_123445,c1cn(CC2CN2)nn1,-0.258,val
gdb_23637,O=c1cc(F)nco1,-0.2729,val
gdb_54679,CC(=O)C1=CCCCC1,-0.2366,val
gdb_90640,C#CC1(C)C2OC(C)C21,-0.2285,val
gdb_63183,CC1(C)C2COCOC21,-0.2425,val
gdb_125651,Cc1n[nH]c2nc[nH]c12,-0.2165,val
gdb_57816,CC(C)C#CCOC=O,-0.265,val
gdb_52941,CC#CC12CCC(C1)C2,-0.2354,val
gdb_75571,CC1=CCOCC2NC12,-0.2336,val
gdb_100947,CCC(OC)C(C)OC,-0.241,val
gdb_59914,CC(C)OC(=O)NC=N,-0.2523,val
gdb_104912,C#CC1(CC)NC1(C)C,-0.232,val
gdb_94312,CC1(C)NC12CCC2O,-0.2338,val
gdb_98651,O=C1CC(C(=O)CO)C1,-0.257,val
gdb_127867,CN=c1cnoc(C)n1,-0.2446,val
gdb_57226,C#CC#CC(C)(C)C#N,-0.2598,val
gdb_38113,C1=CC2OC=NC23CC13,-0.226,val
gdb_46,OC1CC1,-0.239,val
gdb_90394,CC1OC2C(C#N)C12O,-0.2559,val
gdb_50867,O=CCC(=O)OC1CC1,-0.2582,val
gdb_16559,C1=NC2CCC(C2)O1,-0.2436,val
gdb_94128,C#CC1(C#N)NCC1C,-0.2578,val
gdb_62561,CC1(O)C2(C)COC12C,-0.2149,val
gdb_60593,OC(C1CCC1)C1CC1,-0.2576,val
gdb_66354,C#CC1(C)CCOCO1,-0.2574,val
gdb_3786,CNc1conn1,-0.2206,val
gdb_54855,NC(=O)C1C2OCOC21,-0.2401,val
gdb_101915,CCC(C(N)=O)C1CC1,-0.2383,val
gdb_82278,O=CC1=CN2CC2C1O,-0.2488,val
gdb_77118,CC1N(C=O)CC12CN2,-0.2434,val
gdb_21388,c1n[nH]c2[nH]nnc12,-0.25,val
gdb_56852,N#CC(N)C1C2CCN21,-0.2438,val
gdb_103971,CCC1(O)CN2C(C)C21,-0.222,val
gdb_14504,N#CC1(O)C2CC1O2,-0.2684,val
gdb_41165,C1=CC2CC3(C1)OCC23,-0.2294,val
gdb_10891,CC12NC1C(=O)C2O,-0.228,val
gdb_130454,[NH3+]CCc1cc([O-])on1,-0.1196,val
gdb_89486,CC1CC2(O)COC1C2,-0.2424,val
gdb_7389,CC(O)C(O)CCO,-0.2508,val
gdb_85093,C#CC1(O)C(=O)CC1C,-0.2394,val
gdb_43460,O=C1CC(=O)C2(CC2)N1,-0.2469,val
gdb_73113,CC12COC1CC(=O)C2,-0.2401,val
gdb_81737,CC1C(O)C2CC12C#N,-0.2687,val
gdb_87362,CC1CC(=O)C12CN2C,-0.2264,val
gdb_115258,C#CC1=CC(OC)OC1,-0.2452,val
gdb_29301,Oc1c[nH]c(C2CO2)n1,-0.1987,val
gdb_50971,N#CC(CC=O)OC=N,-0.2729,val
gdb_128206,CNc1cc(NC)[nH]n1,-0.1764,val
gdb_33850,C#CC12CC3CC3C1O2,-0.2494,val
gdb_20397,c1noc2c1CCO2,-0.2207,val
gdb_98318,CN=CN(C)C(=O)OC,-0.2374,val
gdb_116226,OCC1COCC12CC2,-0.2442,val
gdb_73405,OC12CCC3C1COC32,-0.2312,val
gdb_34520,C#CC1=NC2CC(C2)O1,-0.2459,val
gdb_75061,CC1=CCC(=O)C12CO2,-0.2417,val
gdb_132059,N=c1occc(N)c1F,-0.1964,val
gdb_114481,CCC1CC2N=COC12,-0.2417,val
gdb_2402,CC1C2CC1C2=O,-0.2386,val
gdb_101120,CCC(C)C12CCC1O2,-0.2436,val
gdb_117094,CC(C#N)C(=O)CCO,-0.2697,val
gdb_39624,C1CC(=C2COC2)CO1,-0.2319,val
gdb_4138,CN1C2CC1C2=NO,-0.2288,val
gdb_26913,N=c1ncc(N)c(O)o1,-0.2086,val
gdb_130725,O=c1cncn[nH]c1=O,-0.2656,val
gdb_122486,C#CC1CC1OCCO,-0.2451,val
gdb_34772,C#CC1CC2C(C#N)N12,-0.2569,val
gdb_95246,CC1OCC2CC2CO1,-0.251,val
gdb_53687,CC#CCOCC(C)=O,-0.2319,val
gdb_18325,O=C1CCC2COC12,-0.2323,val
gdb_41545,C1OC2C1C1C3OC1C23,-0.2309,val
gdb_63910,CC1(O)C=CC2CC2C1,-0.2375,val
gdb_53917,CC(=O)C(C)(C#N)C#N,-0.2922,val
gdb_81721,C#CC12CN1C(C)C2=O,-0.2423,val
gdb_35900,C#CC1COCC2OC12,-0.2527,val
gdb_124029,c1nncc(C2CO2)n1,-0.2417,val
gdb_129215,N#Cc1ncn[nH]c1=N,-0.2521,val
gdb_112014,COC1C=CC2CC21O,-0.231,val
gdb_45767,C#CCC1C=CCC1=O,-0.2451,val
gdb_82229,OC1C2CC(C2)N2CC12,-0.2224,val
gdb_15198,OCCCOC1CC1,-0.2436,val
gdb_79633,CC1C2CC2C2C(O)C12,-0.2342,val
gdb_89106,CC1CC1CCCC=O,-0.2466,val
gdb_33086,CCNc1coc(C)c1,-0.1828,val
gdb_111497,CCC1C(O)CC2CC21,-0.2551,val
gdb_8372,CC1CC12CC(=O)O2,-0.2698,val
gdb_64890,C#CC1(C)CC1(N)C#N,-0.2395,val
gdb_99893,CCC(C)(C#N)C1CN1,-0.2542,val
gdb_122063,CCC(C#N)CCCO,-0.2701,val
gdb_70421,CC12CC1OC21CCC1,-0.2259,val
gdb_103540,CC1OC=NC1(C)CO,-0.2502,val
gdb_39966,C1=C2CC3(CC3)C2CC1,-0.2212,val
gdb_17867,O=C1C2C=CCC1C2,-0.2239,val
gdb_70288,CC12C=C(C=O)CN1C2,-0.232,val
gdb_13371,CCN=C1CCCO1,-0.2406,val
gdb_16589,CN1C2C(=O)C(O)C21,-0.2342,val
gdb_57410,CC(C)(O)C1C2COC21,-0.231,val
gdb_102723,C#CC(CC)OC1CC1,-0.2518,val
gdb_115494,OCC1=NC(CO)CO1,-0.2583,val
gdb_88740,CC1OC1C1OC1C=O,-0.2631,val
gdb_41470,C1CC23CCC2CC3O1,-0.2388,val
gdb_25893,Nc1[nH]cc(C(=O)[O-])[nH+]1,-0.19,val
gdb_75214,CC1=CCC2(C)OCC12,-0.2317,val
gdb_12170,N#CC1OC(=N)C1O,-0.2947,val
gdb_82509,CC1C2C3CC3(C)CN12,-0.2176,val
gdb_110359,COC1C2C(C)C(O)C12,-0.2361,val
gdb_99263,CC(O)COC(=O)CN,-0.2505,val
gdb_131925,[NH2+]=c1[n-]c([N+](=O)[O-])c[nH]1,-0.2302,val
gdb_96756,CN=C(C=O)NCC=O,-0.2335,val
gdb_118136,COCC(O)C1CC1C,-0.2528,val
gdb_101948,COC(C1CC1)C1CO1,-0.2511,val
gdb_77465,CC1CC2(C)C(C)C12O,-0.2298,val
gdb_131247,Oc1cn2nnoc2n1,-0.2333,val
gdb_77801,CC1C2C(=O)OC12C=O,-0.2728,val
gdb_57722,C#CC(C)(O)COC=N,-0.2573,val
gdb_35554,N#CC1CC2OCC2O1,-0.2683,val
gdb_111686,CCC1C2COC(C)C12,-0.2429,val
gdb_96716,CC#CC(=NC)OC=O,-0.265,val
gdb_78338,CC1C2N1C(=O)C21CO1,-0.2492,val
gdb_130645,O=C1Cc2ccnn2C1,-0.2452,val
gdb_129935,Nc1c[nH]nc1NC=O,-0.1905,val
gdb_22621,ON=C1C2C=CC1(O)C2,-0.2378,val
gdb_73514,CC12OCC=C1C1NC12,-0.2166,val
gdb_45370,O=C1CC2COC(C1)O2,-0.2459,val
gdb_72865,C#CC1CC2(O)COC12,-0.2438,val
gdb_18024,OCC1OC2CCC12,-0.2444,val
gdb_29309,Cc1c(N)c[nH]c1C#N,-0.2005,val
gdb_65806,CC1(CCC#N)CCO1,-0.2591,val
gdb_81236,CC1C2CC13CCOC23,-0.246,val
gdb_44147,O=C1CN2C1C2C1CO1,-0.2427,val
gdb_75165,CC1=NCC(C2CO2)O1,-0.2433,val
gdb_62173,O=CCC(O)CNC=O,-0.2558,val
gdb_99494,C#CC(NC)C(=N)OC,-0.2212,val
gdb_98454,COC(=O)C1(O)COC1,-0.2519,val
gdb_49966,N#CC1(C=O)CN1C=O,-0.2877,val
gdb_132116,N=c1cnc(N)c(F)[nH]1,-0.1834,val
gdb_91460,CC1OC2C=CC1(C)C2,-0.2345,val
gdb_77534,CC12CC(C#N)(N1)C2O,-0.2702,val
gdb_112787,CC1CC(CO)C1C=O,-0.2436,val
gdb_113561,OCC1NC12CCC2O,-0.2454,val
gdb_69868,C#CC12CC1C1NC12C,-0.2044,val
gdb_76946,CN1C(C=O)C1(C)C=O,-0.2439,val
gdb_7571,NC(=O)C1(O)CCC1,-0.24,val
gdb_79364,OC1C2CNC3C(O2)C13,-0.1917,val
gdb_85813,C#CC1(O)CC(O)C1C,-0.2511,val
gdb_95327,CC1CCC2COC2=N1,-0.2406,val
gdb_73536,CC12CCCC13CC2O3,-0.2301,val
gdb_85774,CC1CN(C(N)=O)C1=O,-0.2593,val
gdb_121321,CCOC1CCOC1=O,-0.2464,val
gdb_42976,O=C1C2CC2CC12CN2,-0.2466,val
gdb_103235,CCC1(C)C2C3NC3C21,-0.2027,val
gdb_108110,OCC12CC3CC1C2O3,-0.2248,val
gdb_105593,CCC1(C=O)CCC1=O,-0.2451,val
gdb_6481,COC1(C)CN(C)C1,-0.2056,val
gdb_16457,OC12C=CC3C1CC32,-0.223,val
gdb_118035,CCCC(C)C(C)C=O,-0.2434,val
gdb_8531,CC12OC3C1C(O)C32,-0.2267,val
gdb_22290,O=C1CC(=NO)C=CN1,-0.2158,val
gdb_60420,CC(=O)CCCC(C)C,-0.2411,val
gdb_104743,CCC1(CC)NC1C#N,-0.268,val
gdb_65511,CC1(C2CO2)CC2OC21,-0.2523,val
gdb_80788,N#CC12NC(C1=O)C2O,-0.2724,val
gdb_118667,CCCC(C=O)OCC,-0.2414,val
